unique_id,position_title,department,base_salary,gender,employment_status,hire_date,job_date
17700,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1984-02-27,2008-02-09
17710,LIBRARY SERVICE SPECIALIST,Library,32510,Female,Active,2016-04-18,2016-04-18
17720,SENIOR LEGAL WORD PROCESSOR,Legal Department,42141,Female,Active,1998-05-04,2006-05-27
17730,POLICE OFFICER,Houston Police Department-HPD,47650,Male,Active,2013-02-04,2014-02-04
17740,SENIOR INVESTIGATOR,Houston Fire Department (HFD),74270,Male,Active,1999-11-15,2013-07-10
17750,SENIOR PARALEGAL,Legal Department,57034,Female,Active,2013-12-09,2016-02-13
17760,PROJECT TECHNICIAN III,Public Works & Engineering-PWE,45074,Male,Active,1995-01-18,2012-02-18
17770,IT PROJECT MANAGER,Public Works & Engineering-PWE,97581,Male,Active,2004-10-04,2012-12-08
17780,FIRE FIGHTER,Houston Fire Department (HFD),52644,Male,Active,2007-05-21,2008-11-15
17790,DIVISION MANAGER,Human Resources Dept.,110547,Female,Active,2000-01-29,2010-12-25
17800,RECREATION ASSISTANT,Parks & Recreation,,Female,Active,2009-05-26,2009-05-26
17810,SENIOR UTILITY MECHANIC,Public Works & Engineering-PWE,36130,Male,Active,2009-02-09,2012-01-21
17820,SENIOR OFFICE ASSISTANT,Public Works & Engineering-PWE,29931,Female,Active,2002-07-30,2015-01-17
17830,POLICE SERGEANT,Houston Police Department-HPD,81239,Male,Active,1987-07-20,1998-11-28
17840,ADMINISTRATIVE ASSOCIATE,Health & Human Services,36358,Female,Active,1984-09-27,2005-05-14
17850,JUDGE OF MUNICIPAL COURTS,Municipal Courts Department,117176,Female,Active,1999-09-25,2010-11-13
17860,COMMUNICATIONS CAPTAIN,Houston Fire Department (HFD),70181,Male,Active,1998-03-16,2007-09-22
17870,CUSTODIAN,Parks & Recreation,26125,Female,Active,2015-11-30,2015-11-30
17880,9-1-1 TELECOMMUNICATOR,Houston Emergency Center (HEC),31782,Male,Active,2015-08-17,2015-08-17
17890,PLANT OPERATOR TRAINEE,Public Works & Engineering-PWE,31158,Male,Active,2015-11-16,2015-11-16
17900,POLICE SERGEANT,Houston Police Department-HPD,74511,Male,Active,2008-08-18,2015-09-17
17910,POLICE SERGEANT,Houston Police Department-HPD,81239,Male,Active,1992-02-17,2011-07-23
17920,ASSISTANT DIRECTOR (EXE LEVEL),Mayor's Office,95783,Female,Active,2002-05-28,2012-05-12
17930,LIFEGUARD,Parks & Recreation,,Male,Active,2016-05-21,2016-05-21
17940,POLICE LIEUTENANT,Houston Police Department-HPD,,Male,Active,1981-06-15,2005-06-16
17950,CAPTAIN,Houston Fire Department (HFD),70181,Male,Active,1996-04-22,2010-03-01
17960,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1994-11-07,2007-05-05
17970,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2007-05-07,2008-05-07
17980,SENIOR DATA ENTRY OPERATOR,Public Works & Engineering-PWE,29016,Female,Active,2011-07-11,2013-04-27
17990,FIRE FIGHTER,Houston Fire Department (HFD),43528,Male,Active,2014-06-21,2015-09-21
18000,ADMINISTRATIVE SPECIALIST,Fleet Management Department,51787,Female,Active,1990-10-15,2012-08-18
18010,LABORER,Public Works & Engineering-PWE,26125,Male,Active,2003-09-08,2008-01-26
18020,ENGINEER/OPERATOR,Houston Fire Department (HFD),63166,Male,Active,1998-06-29,2006-07-01
18030,ASSISTANT PROJECT MANAGER,Public Works & Engineering-PWE,49150,Male,Active,2015-07-06,2015-07-06
18040,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2009-03-09,2010-03-09
18050,JAIL ATTENDANT,Houston Police Department-HPD,35318,Female,Active,2008-10-13,2014-06-26
18060,OFFICE SERVICE MANAGER,Houston Police Department-HPD,63165,Female,Active,1990-01-02,2013-10-26
18070,MANAGEMENT ANALYST IV,Public Works & Engineering-PWE,70717,Female,Active,1992-01-07,2004-11-13
18080,SENIOR POLICE OFFICER,Houston Police Department-HPD,,Male,Active,1979-04-23,2002-01-05
18090,POLICE OFFICER,Houston Police Department-HPD,47650,Male,Active,2013-02-04,2014-02-04
18100,FIRE FIGHTER,Houston Fire Department (HFD),55437,Female,Active,2003-03-24,2004-04-10
18110,NUTRITION SERVICES CHIEF,Health & Human Services,66178,Female,Active,1993-07-14,2006-08-19
18120,CAPTAIN,Houston Fire Department (HFD),70181,Male,Active,1990-07-16,2007-02-10
18130,POLICE TELECOMMUNICATOR,Houston Emergency Center (HEC),32469,Female,Active,2011-08-01,2011-08-01
18140,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1982-05-03,2002-01-05
18150,GRADUATE ENGINEER,Public Works & Engineering-PWE,52562,Female,Active,2015-12-28,2015-12-28
18160,RECREATION ASSISTANT,Parks & Recreation,,Female,Active,2015-07-13,2015-07-13
18170,FIRE FIGHTER,Houston Fire Department (HFD),52644,Male,Active,2007-05-21,2008-11-15
18180,POLICE CAPTAIN,Houston Police Department-HPD,104455,Male,Active,1995-08-28,2015-02-12
18190,SENIOR POLICE OFFICER,Houston Police Department-HPD,61643,Male,Active,1999-08-23,2012-03-31
18200,UTILITY WORKER,Public Works & Engineering-PWE,32178,Female,Active,2005-08-08,2006-04-15
18210,PROGRAMMER ANALYST IV,Houston Police Department-HPD,72332,Male,Active,2013-01-14,2015-08-29
18220,PARK MAINTENANCE AIDE,Parks & Recreation,,Male,Active,1985-01-09,1990-11-03
18230,POLICE LIEUTENANT,Houston Police Department-HPD,91181,Male,Active,1994-12-30,2007-03-03
18240,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2009-03-09,2010-03-09
18250,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2007-12-10,2008-12-10
18260,POLICE SERGEANT,Houston Police Department-HPD,,Male,Active,1977-01-17,1988-05-28
18270,EQUIPMENT OPERATOR III,Houston Airport System (HAS),40435,Male,Active,1996-05-13,2006-07-22
18280,"FIRE FIGHTER,PROBATIONARY",Houston Fire Department (HFD),40170,Male,Active,2015-07-20,2016-03-10
18290,FIRE FIGHTER,Houston Fire Department (HFD),48190,Male,Active,2013-01-05,2014-04-07
18300,DISTRICT CHIEF,Houston Fire Department (HFD),89590,Male,Active,1985-10-14,2006-02-25
18310,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2007-03-19,2008-03-19
18320,SENIOR POLICE OFFICER,Houston Police Department-HPD,61643,Male,Active,2000-11-06,2015-11-07
18330,MANAGING ENGINEER,Public Works & Engineering-PWE,114671,Male,Active,1990-12-17,2011-02-19
18340,INSPECTOR,Public Works & Engineering-PWE,43264,Male,Active,2011-07-11,2014-10-11
18350,POLICE OFFICER,Houston Police Department-HPD,60347,Male,Active,2005-01-31,2011-09-17
18360,POLICE SERGEANT,Houston Police Department-HPD,81239,Male,Active,1993-08-30,2006-04-20
18370,FIELD SUPERVISOR,Public Works & Engineering-PWE,49608,Male,Active,1990-01-29,2004-01-10
18380,POLICE SERGEANT,Houston Police Department-HPD,,Male,Active,1983-05-16,1997-05-17
18390,SPECIAL SERVICE REPRESENTATIVE,Houston Airport System (HAS),32323,Male,Active,2015-07-06,2015-07-06
18400,ENGINEER/OPERATOR,Houston Fire Department (HFD),62540,Male,Active,2003-03-24,2011-08-04
18410,STAFF PHARMACIST,Health & Human Services,83466,Female,Active,2002-08-26,2002-08-26
18420,SENIOR BUYER,Public Works & Engineering-PWE,47008,Female,Active,2006-06-05,2012-01-07
18430,FIRE FIGHTER TRAINEE,Houston Fire Department (HFD),28024,Male,Active,2015-10-26,2015-10-26
18440,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1985-03-04,2005-07-30
18450,SENIOR CLERK,Health & Human Services,26125,Female,Active,1998-06-15,2004-04-03
18460,CHEMIST II,Public Works & Engineering-PWE,47840,Male,Active,2015-10-05,2015-10-05
18470,LIBRARY ASSISTANT,Library,26125,Female,Active,2008-05-05,2013-01-19
18480,PLANNER I,Planning & Development,50378,Male,Active,2013-10-28,2016-04-23
18490,ENVIRONMENTAL INVESTIGATOR III,Health & Human Services,55806,Male,Active,1987-08-10,2011-08-06
18500,PROJECT MANAGER,Houston Airport System (HAS),76097,Male,Active,2003-10-06,2011-08-20
18510,FINANCIAL ANALYST IV,Finance,81458,Female,Active,1999-06-14,2014-03-29
18520,STAFF EPIDEMIOLOGIST,Health & Human Services,48672,Female,Active,2010-01-25,2015-05-09
18530,CUSTOMER SERVICE REPRESENTATIVE III,Public Works & Engineering-PWE,36629,Male,Active,1995-02-20,2000-11-04
18540,MUNICIPAL COURTS SECURITY OFFICER,Municipal Courts Department,34320,Male,Active,2015-03-02,2015-03-02
18550,POLICE OFFICER,Houston Police Department-HPD,43443,Male,Active,2015-02-02,2016-02-02
18560,SENIOR INVENTORY MANAGEMENT CLERK,Public Works & Engineering-PWE,28766,Male,Active,2007-03-12,2007-11-17
18570,POLICE SERGEANT,Houston Police Department-HPD,81239,Male,Active,1992-06-22,2006-01-19
18580,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2007-06-25,2008-06-25
18590,ADMINISTRATIVE ASSISTANT,Public Works & Engineering-PWE,38750,Female,Active,2014-10-27,2015-09-26
18600,CAPTAIN,Houston Fire Department (HFD),66523,Male,Active,2001-12-26,2013-07-16
18610,SENIOR POLICE OFFICER,Houston Police Department-HPD,,Male,Active,1984-11-26,2002-01-05
18620,ENGINEER/OPERATOR,Houston Fire Department (HFD),63166,Male,Active,1996-06-17,2002-03-30
18630,SEMI-SKILLED LABORER,Public Works & Engineering-PWE,27352,Female,Active,2016-03-28,2016-03-28
18640,TECHNICAL HARDWARE ANALYST III,Public Works & Engineering-PWE,57200,Male,Active,2009-02-23,2014-01-04
18650,CAPTAIN,Houston Fire Department (HFD),70181,Male,Active,1998-01-12,2007-12-15
18660,CUSTOMER SERVICE REPRESENTATIVE I,Municipal Courts Department,37128,Female,Active,1988-09-10,2002-09-21
18670,RECREATION ASSISTANT,Parks & Recreation,,Female,Active,2013-04-15,2013-04-15
18680,MECHANIC III,Fleet Management Department,44158,Male,Active,2008-12-27,2013-08-17
18690,STAFF ANALYST,Admn. & Regulatory Affairs,65000,Female,Active,1993-08-13,2016-01-30
18700,FIRE FIGHTER,Houston Fire Department (HFD),55437,Male,Active,2002-10-21,2003-10-25
18710,FIRE FIGHTER,Houston Fire Department (HFD),61226,Male,Active,1997-07-07,1997-07-07
18720,UTILITY WORKER,Public Works & Engineering-PWE,29557,Male,Active,2016-02-08,2016-02-08
18730,SENIOR CAPTAIN,Houston Fire Department (HFD),78355,Male,Active,1986-03-03,2002-03-30
18740,CHIEF ARCHITECT,Houston Airport System (HAS),115416,Male,Active,2015-08-03,2015-08-03
18750,SENIOR POLICE TELECOMMUNICATOR,Houston Police Department-HPD,43722,Female,Active,2007-10-08,2007-10-08
18760,FIRE FIGHTER,Houston Fire Department (HFD),61226,Male,Active,1990-04-02,1991-04-13
18770,UTILITY WORKER,Public Works & Engineering-PWE,39666,Male,Active,1984-02-13,2004-08-21
18780,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1993-11-08,2010-01-23
18790,EQUIPMENT OPERATOR I,Houston Airport System (HAS),29453,Male,Active,2006-04-24,2007-09-08
18800,FINANCIAL ANALYST IV,Health & Human Services,68432,Female,Active,2012-09-17,2014-08-02
18810,POLICE SERGEANT,Houston Police Department-HPD,,Male,Active,1976-09-13,1982-07-10
18820,SANITARIAN II,Health & Human Services,47050,Male,Active,2014-01-21,2015-10-24
18830,ENGINEER/OPERATOR,Houston Fire Department (HFD),61921,Male,Active,2006-09-11,2012-04-29
18840,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1985-03-04,2004-06-05
18850,SEMI-SKILLED LABORER,Houston Airport System (HAS),32906,Female,Active,2009-07-06,2015-05-23
18860,SENIOR POLICE SERVICE OFFICER,Houston Police Department-HPD,30888,Female,Active,1992-12-21,1994-05-07
18870,SENIOR SIDELOADER OPERATOR,Solid Waste Management,35630,Male,Active,2014-11-24,2014-11-24
18880,SENIOR HUMAN RESOURCES GENERALIST,Human Resources Dept.,51532,Female,Active,2014-10-06,2014-10-06
18890,FACILITIES TECHNICIAN I,Public Works & Engineering-PWE,31158,Male,Active,2015-05-18,2015-05-18
18900,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1992-04-27,2006-06-03
18910,INSPECTOR,Public Works & Engineering-PWE,53123,Male,Active,2012-09-10,2012-09-10
18920,FIRE FIGHTER,Houston Fire Department (HFD),61226,Male,Active,1993-05-18,1995-11-18
18930,ENGINEER/OPERATOR,Houston Fire Department (HFD),62540,Male,Active,2000-03-21,2005-07-02
18940,EQUIPMENT WORKER,Parks & Recreation,29307,Male,Active,2014-10-13,2016-01-30
18950,MECHANIC III,Fleet Management Department,44158,Male,Active,2004-03-29,2012-09-29
18960,POLICE SERGEANT,Houston Police Department-HPD,,Male,Active,1982-11-15,2004-11-27
18970,DATA BASE ANALYST,Library,59371,Male,Active,2005-08-06,2013-10-26
18980,BREASTFEEDING PEER COUNSELOR,Health & Human Services,27310,Female,Active,2015-02-16,2015-02-16
18990,FIRE FIGHTER TRAINEE,Houston Fire Department (HFD),28024,Male,Active,2016-03-28,2016-03-28
19000,ENGINEER,Public Works & Engineering-PWE,83036,Female,Active,1998-03-23,2002-08-10
19010,POLICE SERGEANT,Houston Police Department-HPD,81239,Male,Active,1994-04-11,2012-03-31
19020,MECHANIC III,Fleet Management Department,46426,Male,Active,2002-12-02,2005-12-31
19030,ENGINEER/OPERATOR,Houston Fire Department (HFD),63166,Male,Active,1998-06-29,2006-04-22
19040,ASSISTANT SUPERINTENDENT,Parks & Recreation,47466,Male,Active,1994-03-03,2011-08-06
19050,JAIL ATTENDANT,Houston Police Department-HPD,37211,Female,Active,2008-05-05,2008-05-05
19060,NUTRITIONIST CONSULTANT,Health & Human Services,58855,Female,Active,1999-09-07,2006-08-19
19070,ENGINEER/OPERATOR,Houston Fire Department (HFD),63166,Female,Active,1996-11-18,2015-01-18
19080,CUSTOMER SERVICE REPRESENTATIVE II,Municipal Courts Department,41621,Female,Active,2004-08-02,2013-03-02
19090,ENGINEER/OPERATOR,Houston Fire Department (HFD),61921,Male,Active,2007-02-12,2012-10-27
19100,SURVEILLANCE INVESTIGATOR EPIDEMIOLOGY,Health & Human Services,38563,Female,Active,1999-08-02,2011-12-10
19110,POLICE SERGEANT,Houston Police Department-HPD,81239,Male,Active,1985-03-04,1994-05-21
19120,PUBLIC WORKS MAINTENANCE MANAGER,Public Works & Engineering-PWE,83734,Male,Active,1989-08-21,2012-04-14
19130,SENIOR HUMAN RESOURCES GENERALIST,Human Resources Dept.,54938,Female,Active,2012-07-30,2012-07-30
19140,FIRE FIGHTER,Houston Fire Department (HFD),55437,Male,Active,2002-06-25,2003-08-30
19150,FIRE FIGHTER,Houston Fire Department (HFD),48190,Male,Active,2012-04-16,2013-07-16
19160,CAPTAIN,Houston Fire Department (HFD),66523,Male,Active,2001-02-05,2012-07-30
19170,MAINTENANCE MECHANIC III,Houston Airport System (HAS),39707,Male,Active,2010-02-15,2010-02-15
19180,SUPERINTENDENT,Houston Airport System (HAS),75462,Male,Active,1996-12-04,2015-08-15
19190,FIRE FIGHTER,Houston Fire Department (HFD),55437,Male,Active,2002-05-20,2003-05-24
19200,UTILITY WORKER,Public Works & Engineering-PWE,28995,Male,Active,2015-08-10,2015-08-10
19210,"POLICE OFFICER,PROBATIONARY",Houston Police Department-HPD,42000,Male,Active,2015-07-06,2016-01-21
19220,UTILITY WORKER,Public Works & Engineering-PWE,39666,Male,Active,1999-06-23,2004-08-21
19230,ADMINISTRATION MANAGER,Health & Human Services,87222,Female,Active,2006-06-20,2006-06-20
19240,POLICE OFFICER,Houston Police Department-HPD,47650,Female,Active,2012-04-16,2013-04-16
19250,JAIL ATTENDANT,Houston Police Department-HPD,35838,Female,Active,2012-09-10,2012-09-10
19260,LABORER,Houston Airport System (HAS),26125,Male,Active,2006-08-14,2006-08-14
19270,LIBRARIAN I,Library,39874,Female,Active,2009-02-11,2014-10-11
19280,CAPTAIN,Houston Fire Department (HFD),66523,Male,Active,2001-03-22,2008-08-23
19290,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2007-05-07,2008-05-07
19300,POLICE SERGEANT,Houston Police Department-HPD,81239,Male,Active,1994-04-11,2011-09-03
19310,LABORER,Houston Airport System (HAS),26125,Female,Active,2007-08-13,2007-08-13
19320,SENIOR PAYROLL CLERK,Houston Police Department-HPD,34216,Female,Active,2008-06-02,2015-09-26
19330,INVESTIGATOR,Houston Fire Department (HFD),66523,Male,Active,2003-03-24,2015-05-12
19340,HUMAN RESOURCES MANAGER,Human Resources Dept.,74435,Female,Active,2004-10-11,2015-05-23
19350,SENIOR CUSTOMER SERVICE CLERK,Houston Police Department-HPD,33550,Female,Active,2014-08-29,2014-08-29
19360,SENIOR PUBLIC HEALTH EDUCATOR,Health & Human Services,44366,Female,Active,2015-12-07,2015-12-07
19370,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1991-08-05,2006-07-29
19380,CUSTOMER SERVICE CLERK,Houston Police Department-HPD,26250,Female,Active,2007-09-14,2007-09-14
19390,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2009-05-04,2010-05-04
19400,SENIOR PLAN ANALYST,Public Works & Engineering-PWE,51584,Male,Active,2015-09-15,2015-09-15
19410,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Female,Active,1995-11-06,2008-05-31
19420,FIELD SUPERVISOR,Public Works & Engineering-PWE,41267,Male,Active,2006-07-10,2015-09-12
19430,SENIOR POLICE OFFICER,Houston Police Department-HPD,,Male,Active,1977-10-24,2002-06-08
19440,ASSISTANT DIRECTOR (EXECUTIVE LEVEL),Houston Airport System (HAS),128606,Female,Active,1993-02-22,2004-09-04
19450,DIVISION MANAGER,Public Works & Engineering-PWE,93089,Female,Active,2005-05-16,2014-08-30
19460,SENIOR REGULATORY INVESTIGATOR,Houston Airport System (HAS),43826,Male,Active,1992-01-02,2004-07-10
19470,SENIOR ASSISTANT CITY ATTORNEY II,Legal Department,117831,Female,Active,2005-07-18,2012-07-21
19480,ADMINISTRATIVE SPECIALIST,Public Works & Engineering-PWE,56489,Male,Active,2001-10-16,2004-02-07
19490,ADMINISTRATIVE ASSISTANT,Parks & Recreation,41330,Female,Active,1988-10-25,2005-04-16
19500,POLICE OFFICER,Houston Police Department-HPD,47650,Female,Active,2012-04-16,2013-04-16
19510,TECHNICAL HARDWARE ANALYST I,Public Works & Engineering-PWE,39666,Female,Active,2013-09-16,2013-09-16
19520,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2007-12-10,2011-08-20
19530,9-1-1 TELECOMMUNICATOR,Houston Emergency Center (HEC),39104,Female,Active,2005-05-31,2005-05-31
19540,SENIOR MICROCOMPUTER ANALYST,Houston Police Department-HPD,62481,Male,Active,2009-03-16,2013-01-19
19550,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2007-10-01,2008-10-01
19560,JAIL ATTENDANT,Houston Police Department-HPD,37461,Female,Active,2008-06-02,2008-06-02
19570,UTILITY WORKER,Public Works & Engineering-PWE,37606,Male,Active,2006-01-30,2006-01-30
19580,SENIOR UTILITY MECHANIC,Public Works & Engineering-PWE,36962,Male,Active,2007-10-08,2011-07-24
19590,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Female,Active,1981-09-21,2002-03-02
19600,ADMINISTRATIVE SPECIALIST,Houston Fire Department (HFD),52000,Female,Active,2007-02-12,2016-02-13
19610,INSPECTOR,Public Works & Engineering-PWE,43264,Male,Active,2015-07-13,2015-07-13
19620,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2008-02-04,2009-02-04
19630,SENIOR POLICE OFFICER,Houston Police Department-HPD,,Male,Active,1982-06-28,2002-12-07
19640,SENIOR COMMUNITY LIAISON,Library,51542,Female,Active,2015-11-02,2015-11-02
19650,ADMINISTRATIVE SPECIALIST,Houston Police Department-HPD,47996,Female,Active,2009-11-16,2016-01-30
19660,SYSTEMS SUPPORT ANALYST IV,Houston Police Department-HPD,78286,Male,Active,1998-03-02,2015-04-25
19670,MANAGEMENT ANALYST IV,Health & Human Services,65338,Female,Active,2013-10-28,2014-09-27
19680,STAFF ANALYST,Human Resources Dept.,65000,Female,Active,1995-10-30,2016-02-13
19690,CUSTOMER SERVICE CLERK,Library,,Female,Active,2013-08-05,2013-08-05
19700,POLICE SERGEANT,Houston Police Department-HPD,,Male,Active,1977-10-24,2015-12-19
19710,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1990-06-11,2002-12-07
19720,POLICE OFFICER,Houston Police Department-HPD,45279,Female,Active,2013-10-14,2014-10-14
19730,ENGINEER/OPERATOR,Houston Fire Department (HFD),63166,Male,Active,1990-12-10,2001-04-28
19740,SENIOR PROJECT MANAGER,Public Works & Engineering-PWE,77325,Male,Active,2008-08-04,2012-07-07
19750,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1993-04-12,2013-10-12
19760,GROUND TRANSPORTATION REPRESENTATIVE,Houston Airport System (HAS),32157,Female,Active,1993-05-13,2000-07-15
19770,SENIOR SIDELOADER OPERATOR,Solid Waste Management,34466,Female,Active,2015-07-20,2016-01-30
19780,POLICE OFFICER,Houston Police Department-HPD,45279,Male,Active,2013-06-10,2014-06-10
19790,POLICE SERVICE OFFICER,Houston Police Department-HPD,27914,Female,Active,2011-10-14,2014-03-01
